product_id,product_type,timestamp,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,failure_probability_pct,anomaly_score_pct,health_score,risk_tier
H31219,H,2026-01-02 06:06:00,298.1,307.7,1376.0,56.2,113.0,9.629692121170184,50.09171997118587,57.4,WATCH
H31220,H,2026-01-02 06:07:00,298.0,307.6,1593.0,32.2,118.0,1.2823552251443058,15.45891910127345,86.9,NORMAL
H31240,H,2026-01-02 06:27:00,297.8,307.3,1516.0,40.1,166.0,0.3959031138360055,25.36452913940646,78.4,NORMAL
H31249,H,2026-01-02 06:36:00,297.8,307.3,1555.0,35.8,190.0,1.3715333277125115,38.849713461175014,67.0,WATCH
H31256,H,2026-01-02 06:43:00,297.7,307.1,1855.0,22.5,7.0,0.36324268385425373,69.57690215191337,40.9,WARNING
H31260,H,2026-01-02 06:47:00,297.7,307.3,1514.0,38.6,19.0,0.33465210931232464,20.75345674560393,82.4,NORMAL
H31262,H,2026-01-02 06:49:00,297.7,307.2,1429.0,44.1,26.0,1.503192092500967,37.89222675395643,67.8,WATCH
H31269,H,2026-01-02 06:56:00,297.7,307.3,1249.0,62.8,47.0,1.0205537058643954,60.61966840304858,48.5,WARNING
H31303,H,2026-01-02 07:30:00,297.7,307.4,1432.0,40.2,132.0,2.599335194456697,26.424487798950814,77.5,NORMAL
H31308,H,2026-01-02 07:35:00,297.9,307.5,1880.0,23.3,146.0,0.8636476572723742,64.26560293977508,45.4,WARNING
H31314,H,2026-01-02 07:41:00,297.9,307.6,1493.0,36.0,161.0,0.6218072189082968,16.38643865283167,86.1,NORMAL
H31324,H,2026-01-02 07:51:00,298.0,307.7,1547.0,36.8,186.0,2.082299554263332,17.72376902717442,84.9,NORMAL
H31341,H,2026-01-02 08:08:00,298.0,307.8,1314.0,47.8,19.0,0.04101086669102117,41.478737888183126,64.7,WATCH
H31371,H,2026-01-02 08:38:00,297.9,307.7,1618.0,35.9,92.0,0.3122833874301313,28.665319052845774,75.6,NORMAL
H31372,H,2026-01-02 08:39:00,297.9,307.7,1464.0,43.2,97.0,0.5513654110718205,13.95543157698923,88.1,NORMAL
H31383,H,2026-01-02 08:50:00,297.8,307.5,1631.0,31.3,124.0,0.2558317566376348,38.88450487435928,66.9,WATCH
H31393,H,2026-01-02 09:00:00,298.0,307.6,1420.0,45.8,150.0,2.823288204327816,17.5810571907557,85.1,NORMAL
H31402,H,2026-01-02 09:09:00,298.3,307.9,1420.0,39.2,176.0,3.9825512796208273,55.61946167847973,52.7,WATCH
H31412,H,2026-01-02 09:19:00,298.3,308.0,1637.0,30.8,2.0,0.41250497197733726,35.50263259765471,69.8,WATCH
H31434,H,2026-01-02 09:41:00,298.7,308.4,1560.0,33.3,53.0,0.19189439214097082,42.92213176036207,63.5,WATCH
H31447,H,2026-01-02 09:54:00,298.8,308.5,1359.0,47.6,85.0,0.13453321586741382,13.962162262926167,88.1,NORMAL
H31451,H,2026-01-02 09:58:00,299.0,308.7,1940.0,19.9,98.0,0.25203023910793165,50.509060417912025,57.1,WATCH
H31473,H,2026-01-02 10:20:00,299.5,309.4,1386.0,44.4,154.0,0.7892766519885059,4.177530454237555,96.4,NORMAL
H31483,H,2026-01-02 10:30:00,299.7,309.6,1553.0,41.0,179.0,1.102325116119638,0.0,98.9,NORMAL
H31496,H,2026-01-02 10:43:00,299.4,309.2,1513.0,36.1,212.0,66.63526375259575,30.7501476086517,33.4,WARNING
H31497,H,2026-01-02 10:44:00,299.4,309.3,1743.0,28.2,0.0,0.48857326995882366,45.68234559336685,61.2,WATCH
H31500,H,2026-01-02 10:47:00,299.4,309.3,1439.0,49.7,9.0,4.209877168683087,31.906305914134236,72.9,WATCH
H31522,H,2026-01-02 11:09:00,299.4,309.0,1415.0,51.7,62.0,1.5987874723663777,31.160151906072713,73.5,WATCH
H31524,H,2026-01-02 11:11:00,299.3,309.0,1508.0,35.0,70.0,0.613868543275113,25.69299324217903,78.2,NORMAL
H31528,H,2026-01-02 11:15:00,299.4,309.1,1373.0,44.1,81.0,0.13170201519530583,0.0,99.9,NORMAL
H31531,H,2026-01-02 11:18:00,299.4,308.9,1762.0,29.3,91.0,0.2997435772011837,24.66496172462489,79.0,NORMAL
H31532,H,2026-01-02 11:19:00,299.3,308.9,1429.0,43.0,96.0,0.43796767560222977,11.116870664534519,90.6,NORMAL
H31534,H,2026-01-02 11:21:00,299.2,308.8,1908.0,21.3,104.0,0.5805008780869402,54.780352179419936,53.4,WATCH
H31541,H,2026-01-02 11:28:00,299.3,309.0,1425.0,40.6,123.0,1.3015807590539745,9.936004200784712,91.6,NORMAL
H31543,H,2026-01-02 11:30:00,299.4,309.0,1607.0,33.7,130.0,0.7554009055465274,9.212536337301655,92.2,NORMAL
H31547,H,2026-01-02 11:34:00,299.3,309.0,1732.0,29.7,141.0,1.53294898871341,19.36658210931749,83.5,NORMAL
H31564,H,2026-01-02 11:51:00,299.3,308.8,1636.0,35.5,180.0,8.913028348133402,5.167142369724524,91.1,NORMAL
H31567,H,2026-01-02 11:54:00,299.3,308.8,1397.0,45.4,191.0,2.8103807248579624,10.400238614612496,91.2,NORMAL
H31581,H,2026-01-02 12:08:00,299.6,309.1,1588.0,41.3,0.0,0.26197113129284727,23.69464988450672,79.9,NORMAL
H31594,H,2026-01-02 12:21:00,299.6,309.2,1597.0,36.3,35.0,0.39073447280893614,4.9923826786417855,95.8,NORMAL
H31595,H,2026-01-02 12:22:00,299.5,309.1,1548.0,44.3,40.0,0.22381318951280488,18.38177160807402,84.4,NORMAL
H31603,H,2026-01-02 12:30:00,299.7,309.2,1554.0,41.6,62.0,0.4197191368288813,12.109104869397816,89.7,NORMAL
H31622,H,2026-01-02 12:49:00,299.8,309.2,1435.0,42.6,111.0,3.6970320576893188,6.3138603247630485,94.6,NORMAL
H31628,H,2026-01-02 12:55:00,299.7,309.2,1355.0,44.8,127.0,0.09970601799566112,14.66048929991974,87.5,NORMAL
H31629,H,2026-01-02 12:56:00,299.7,309.2,1468.0,49.6,132.0,0.5785262280956489,18.524578454127262,84.3,NORMAL
H31642,H,2026-01-02 13:09:00,299.4,308.6,1542.0,41.8,166.0,0.4591875675902881,35.814240358720646,69.6,WATCH
H31665,H,2026-01-02 13:32:00,299.1,308.3,1424.0,43.4,16.0,1.1158586820630887,31.825297708104138,72.9,WATCH
H31666,H,2026-01-02 13:33:00,299.1,308.3,1451.0,42.8,21.0,0.37684326843077554,32.118189566049836,72.7,WATCH
H31674,H,2026-01-02 13:41:00,299.1,308.3,1521.0,36.5,40.0,0.28766549323496393,37.97061573194763,67.7,WATCH
H31691,H,2026-01-02 13:58:00,299.3,308.7,1408.0,44.4,82.0,1.002186488071181,20.298386792431664,82.7,NORMAL
H31719,H,2026-01-02 14:26:00,299.2,308.5,1342.0,47.5,147.0,0.06676812237854661,15.75044291581476,86.6,NORMAL
H31721,H,2026-01-02 14:28:00,299.0,308.5,1623.0,33.5,154.0,0.4690760969041884,7.094383191784042,94.0,NORMAL
H31734,H,2026-01-02 14:41:00,299.2,308.8,1440.0,39.1,188.0,3.6534351900311823,8.067218078613159,93.1,NORMAL
H31770,H,2026-01-02 15:17:00,299.3,308.6,1498.0,39.5,47.0,0.2882777409350038,15.217522043157347,87.1,NORMAL
H31774,H,2026-01-02 15:21:00,299.2,308.4,1388.0,53.2,59.0,1.1846106438721231,23.707812019731435,79.8,NORMAL
H31776,H,2026-01-02 15:23:00,299.3,308.6,1520.0,41.4,67.0,0.16937197335539952,8.228774598310682,93.0,NORMAL
H31793,H,2026-01-02 15:40:00,299.1,308.2,1450.0,46.1,112.0,0.5632255201100312,7.55216521794013,93.6,NORMAL
H31814,H,2026-01-02 16:01:00,299.2,308.6,1462.0,55.0,163.0,0.4703932060073003,48.48654011726314,58.8,WATCH
H31817,H,2026-01-02 16:04:00,299.2,308.7,1448.0,51.4,173.0,1.256893434326068,22.020473462612607,81.3,NORMAL
H31834,H,2026-01-02 16:21:00,298.8,308.2,1450.0,44.7,14.0,0.2381713112716074,26.013129804099112,77.9,NORMAL
H31850,H,2026-01-02 16:37:00,299.0,308.2,1662.0,30.4,55.0,0.32058654613076076,30.317865575446177,74.2,WATCH
H31859,H,2026-01-02 16:46:00,299.2,308.7,1375.0,55.1,78.0,0.8065260572060149,45.83540928996981,61.0,WATCH
H31890,H,2026-01-02 17:17:00,298.9,308.4,1449.0,42.4,149.0,2.5864100356739352,21.370170138660008,81.8,NORMAL
H31898,H,2026-01-02 17:25:00,298.8,308.6,1524.0,37.7,170.0,2.5432835750990663,18.502741540729303,84.3,NORMAL
H31901,H,2026-01-02 17:28:00,298.9,308.6,1623.0,31.0,180.0,2.2020909246994917,9.829869144451072,91.6,NORMAL
H31903,H,2026-01-02 17:30:00,298.9,308.7,1500.0,41.6,187.0,1.0095299324866618,2.9835007765437154,97.5,NORMAL
H31904,H,2026-01-02 17:31:00,299.1,308.8,1566.0,46.6,192.0,0.5400368486684946,16.286051242206568,86.2,NORMAL
H31906,H,2026-01-02 17:33:00,299.0,308.8,1382.0,58.5,199.0,85.50016405553326,58.95402733269094,14.5,CRITICAL
H31921,H,2026-01-02 17:48:00,299.2,309.1,1410.0,47.1,9.0,4.591888076155139,45.368990398855175,61.4,WATCH
H31951,H,2026-01-02 18:18:00,298.9,308.7,1353.0,48.1,79.0,0.09993748668246452,3.5212699903192464,97.0,NORMAL
H31955,H,2026-01-02 18:22:00,299.1,308.8,1553.0,32.6,90.0,0.16999593327883103,8.624827585541524,92.7,NORMAL
H31956,H,2026-01-02 18:23:00,299.2,308.9,1712.0,26.4,95.0,0.5175249709825678,17.470622567787718,85.1,NORMAL
H31966,H,2026-01-02 18:33:00,299.3,309.1,1552.0,40.7,120.0,0.7725500919541942,10.888757207342186,90.7,NORMAL
H31983,H,2026-01-02 18:50:00,299.5,309.2,1872.0,22.6,162.0,0.7153142826351305,29.305023450932143,75.1,NORMAL
H32007,H,2026-01-02 19:14:00,298.9,308.5,1415.0,54.0,6.0,0.8078057401206222,77.94686512389798,33.7,WARNING
H32020,H,2026-01-02 19:27:00,299.4,309.3,1534.0,37.5,39.0,0.717030739182107,76.69387104751777,34.8,WARNING
H32024,H,2026-01-02 19:31:00,299.4,309.1,1547.0,40.9,50.0,0.5639804890756159,45.737418958459585,61.1,WATCH
H32038,H,2026-01-02 19:45:00,299.7,309.5,1375.0,46.8,86.0,0.12591452801081146,36.58173559722395,68.9,WATCH
H32042,H,2026-01-02 19:49:00,299.9,309.6,1410.0,51.2,98.0,3.2578676571256175,41.23503087052537,65.0,WATCH
H32045,H,2026-01-02 19:52:00,300.0,309.7,1529.0,42.4,107.0,1.168470976769202,37.417635511096286,68.2,WATCH
H32049,H,2026-01-02 19:56:00,299.9,309.6,1462.0,51.0,119.0,0.6423581510860968,20.96252359732436,82.2,NORMAL
H32055,H,2026-01-02 20:02:00,299.8,309.5,1420.0,46.7,136.0,0.8826499914969708,21.59392665086188,81.6,NORMAL
H32059,H,2026-01-02 20:06:00,299.9,309.5,1547.0,38.5,148.0,0.3405167927410207,8.770077261738136,92.5,NORMAL
H32073,H,2026-01-02 20:20:00,299.8,309.3,1595.0,32.1,183.0,1.745347553014522,12.132790173134806,89.7,NORMAL
H32080,H,2026-01-02 20:27:00,299.7,309.2,1691.0,27.7,203.0,11.904780909931509,36.80127814803018,68.7,WATCH
H32083,H,2026-01-02 20:30:00,299.7,309.3,1494.0,37.8,214.0,58.71569727543362,22.87735004985752,41.3,WARNING
H32126,H,2026-01-02 21:13:00,299.7,309.2,1302.0,55.5,87.0,0.23554230089311523,51.084472068053635,56.6,WATCH
H32148,H,2026-01-02 21:35:00,299.7,309.2,1572.0,32.8,142.0,0.2439557830256268,8.060974770382868,93.1,NORMAL
H32164,H,2026-01-02 21:51:00,299.7,309.2,1456.0,40.6,182.0,11.265833497161003,10.00475668708702,88.7,NORMAL
H32168,H,2026-01-02 21:55:00,299.6,309.1,1630.0,32.3,194.0,0.7464067084366686,7.300628652873069,93.8,NORMAL
H32203,H,2026-01-02 22:30:00,300.3,309.5,1438.0,44.0,59.0,1.5289068439894595,5.05294640447033,95.7,NORMAL
H32205,H,2026-01-02 22:32:00,300.4,309.6,1416.0,43.3,66.0,0.7010086611090869,9.161572114210125,92.2,NORMAL
H32254,H,2026-01-02 23:21:00,300.4,309.4,1487.0,38.9,185.0,2.220399720462463,13.685969699448385,88.4,NORMAL
H32270,H,2026-01-02 23:37:00,300.5,309.3,1471.0,45.2,223.0,3.1820360058764763,35.46264380804693,69.9,WATCH
H32274,H,2026-01-02 23:41:00,300.6,309.4,1463.0,49.2,235.0,91.59709166680499,50.80608373872303,8.4,CRITICAL
H32278,H,2026-01-02 23:45:00,300.6,309.4,1380.0,47.6,246.0,98.30560346618157,39.002363287906995,1.7,CRITICAL
H32279,H,2026-01-02 23:46:00,300.7,309.7,1623.0,32.7,0.0,0.2587256599063329,45.0410331072705,61.7,WATCH
H32281,H,2026-01-02 23:48:00,300.7,309.6,1390.0,48.5,7.0,1.7980698605572598,33.483576386847375,71.5,WATCH
H32287,H,2026-01-02 23:54:00,300.6,309.4,1555.0,37.9,24.0,0.20991078240922847,22.75489022741114,80.7,NORMAL
H32292,H,2026-01-02 23:59:00,300.5,309.4,1502.0,34.3,40.0,0.4988491865485653,14.535257004870731,87.6,NORMAL
H32300,H,2026-01-03 00:07:00,300.5,309.5,1635.0,34.2,62.0,0.24964621825764996,4.560434571186864,96.1,NORMAL
H32328,H,2026-01-03 00:35:00,300.6,309.6,1888.0,20.5,133.0,1.5004660320469045,60.97747823012448,48.2,WARNING
H32344,H,2026-01-03 00:51:00,300.7,309.6,1403.0,51.3,174.0,1.7587309659269728,28.455324961236727,75.8,NORMAL
H32357,H,2026-01-03 01:04:00,300.7,309.5,2007.0,19.7,2.0,0.6707827199474679,83.10911190975536,29.4,WARNING
H32359,H,2026-01-03 01:06:00,300.7,309.6,1925.0,20.5,9.0,0.4864212277247301,86.67149911566003,26.3,WARNING
H32366,H,2026-01-03 01:13:00,300.7,309.5,1667.0,30.5,29.0,0.6324078578902546,55.9228896159356,52.5,WATCH
H32368,H,2026-01-03 01:15:00,300.6,309.4,1691.0,28.0,36.0,0.3294839347643193,65.24181281251447,44.5,WARNING
H32389,H,2026-01-03 01:36:00,300.5,309.4,1360.0,46.2,93.0,0.417788922207556,17.077780484917458,85.5,NORMAL
H32392,H,2026-01-03 01:39:00,300.5,309.4,1642.0,36.2,103.0,0.39831610975990656,6.290121431357544,94.7,NORMAL
H32395,H,2026-01-03 01:42:00,300.4,309.4,1530.0,40.4,112.0,0.19514161819688164,23.88378342654213,79.7,NORMAL
H32414,H,2026-01-03 02:01:00,300.5,309.8,1324.0,72.8,159.0,99.83554886766836,90.36477017055084,0.2,CRITICAL
H32448,H,2026-01-03 02:35:00,300.6,309.7,1470.0,43.8,18.0,0.3682914148181366,16.928162305715315,85.6,NORMAL
H32467,H,2026-01-03 02:54:00,300.2,309.3,1506.0,35.6,63.0,0.43946993486901803,4.982403543320679,95.8,NORMAL
H32468,H,2026-01-03 02:55:00,300.2,309.3,1342.0,48.7,68.0,0.071218378158919,12.717178420592287,89.2,NORMAL
H32482,H,2026-01-03 03:09:00,300.0,309.0,1622.0,31.8,103.0,0.30034077646132257,5.5963924547219275,95.2,NORMAL
H32498,H,2026-01-03 03:25:00,300.1,309.4,1329.0,55.2,143.0,0.23332521650211535,41.32519242041926,64.9,WATCH
H32503,H,2026-01-03 03:30:00,300.1,309.3,1520.0,38.2,158.0,0.4970403171392576,6.260181465851657,94.7,NORMAL
H32504,H,2026-01-03 03:31:00,300.1,309.3,1448.0,45.8,163.0,1.124402195929333,4.4942322962386125,96.2,NORMAL
H32515,H,2026-01-03 03:42:00,299.8,309.0,1467.0,37.3,193.0,2.802999117786191,14.828720099577271,87.4,NORMAL
H32524,H,2026-01-03 03:51:00,299.9,309.2,1525.0,33.2,0.0,0.7234142897936904,34.392380039319136,70.8,WATCH
H32534,H,2026-01-03 04:01:00,300.1,309.4,1563.0,40.8,28.0,0.3097205076242297,10.06643809654522,91.4,NORMAL
H32537,H,2026-01-03 04:04:00,300.0,309.4,1498.0,38.5,37.0,0.43144547128267174,13.259290529107078,88.7,NORMAL
H32547,H,2026-01-03 04:14:00,300.2,309.6,1442.0,49.2,61.0,4.15427323729353,32.29431557167116,72.5,WATCH
H32553,H,2026-01-03 04:20:00,300.4,309.9,1513.0,38.7,76.0,0.5843673419162451,19.86314805139207,83.1,NORMAL
H32554,H,2026-01-03 04:21:00,300.4,309.9,2563.0,12.8,81.0,99.26975561368815,99.99999465438661,0.7,CRITICAL
H32557,H,2026-01-03 04:24:00,300.6,310.0,1419.0,42.4,90.0,1.9004847875998159,25.277715864276935,78.5,NORMAL
H32562,H,2026-01-03 04:29:00,300.4,309.8,1448.0,39.7,107.0,0.5722640049155024,7.320760546687547,93.8,NORMAL
H32563,H,2026-01-03 04:30:00,300.4,309.7,1500.0,35.2,112.0,0.5974094817148399,16.84208124081532,85.7,NORMAL
H32573,H,2026-01-03 04:40:00,300.4,309.8,1409.0,47.5,138.0,21.2300625931256,8.231382048183814,78.8,NORMAL
H32613,H,2026-01-03 05:20:00,300.1,309.1,1560.0,35.4,14.0,0.19417331065624557,18.89810125286962,83.9,NORMAL
H32628,H,2026-01-03 05:35:00,300.4,309.3,1396.0,51.2,54.0,0.8629243646121559,16.85109511667372,85.7,NORMAL
H32637,H,2026-01-03 05:44:00,300.6,309.5,1495.0,36.5,79.0,0.3550045243565588,31.253660358100472,73.4,WATCH
H32647,H,2026-01-03 05:54:00,300.8,309.4,1474.0,40.7,104.0,1.543845732140548,40.56867858153968,65.5,WATCH
H32655,H,2026-01-03 06:02:00,300.9,309.5,1469.0,43.4,126.0,0.2886072058989171,10.778935946251387,90.8,NORMAL
H32664,H,2026-01-03 06:11:00,301.2,309.8,1709.0,27.0,151.0,1.1875315728278384,15.957509940795347,86.4,NORMAL
H32675,H,2026-01-03 06:22:00,301.3,310.1,1469.0,39.7,179.0,4.08735614944678,27.334980522427454,76.8,NORMAL
H32678,H,2026-01-03 06:25:00,301.3,310.1,1455.0,44.1,188.0,2.674200724996149,24.097876600866826,79.5,NORMAL
H32689,H,2026-01-03 06:36:00,301.3,310.0,1532.0,36.3,2.0,0.087168769275392,24.37120871338142,79.3,NORMAL
H32698,H,2026-01-03 06:45:00,301.2,309.9,1362.0,50.7,25.0,0.17231297297480103,20.25566848885729,82.8,NORMAL
H32714,H,2026-01-03 07:01:00,301.3,310.4,1538.0,38.4,65.0,0.24276135300603766,17.192271945988058,85.4,NORMAL
H32755,H,2026-01-03 07:42:00,301.4,310.7,1329.0,52.0,160.0,0.11289259050994965,25.428560576218352,78.4,NORMAL
H32771,H,2026-01-03 07:58:00,301.6,310.7,1414.0,51.7,197.0,4.011066017707901,37.927934250581814,67.8,WATCH
H32781,H,2026-01-03 08:08:00,301.5,310.7,1790.0,26.2,8.0,0.3028190995233979,25.972994978153974,77.9,NORMAL
H32791,H,2026-01-03 08:18:00,301.5,310.8,1591.0,29.6,33.0,1.2604681918875296,49.86169698123108,57.6,WATCH
H32797,H,2026-01-03 08:24:00,301.4,310.6,1674.0,33.6,49.0,0.3341446387888151,31.51299385092594,73.2,WATCH
H32800,H,2026-01-03 08:27:00,301.5,310.8,1474.0,38.7,58.0,1.0412707970555792,21.20875643076892,82.0,NORMAL
H32804,H,2026-01-03 08:31:00,301.5,310.7,1599.0,40.4,72.0,0.726653878869083,7.994543946108952,93.2,NORMAL
H32814,H,2026-01-03 08:41:00,301.4,310.7,1536.0,44.4,96.0,0.3431162125458494,10.335714327579606,91.2,NORMAL
H32832,H,2026-01-03 08:59:00,301.6,310.6,1555.0,40.4,139.0,1.0662563290965386,10.623976057031696,91.0,NORMAL
H32843,H,2026-01-03 09:10:00,301.5,310.5,1551.0,34.3,166.0,1.0602332619397619,16.135509716057776,86.3,NORMAL
H32844,H,2026-01-03 09:11:00,301.6,310.6,1821.0,26.2,171.0,0.539205401901593,36.00846817737447,69.4,WATCH
H32860,H,2026-01-03 09:27:00,301.6,310.6,1400.0,49.5,211.0,49.48962877620552,46.854710833291904,50.5,WATCH
H32866,H,2026-01-03 09:33:00,301.6,310.5,1602.0,32.3,2.0,0.325194450516346,41.387573394946024,64.8,WATCH
H32869,H,2026-01-03 09:36:00,301.4,310.3,1611.0,41.5,11.0,0.10955913461870709,25.574058437334728,78.3,NORMAL
H32870,H,2026-01-03 09:37:00,301.4,310.4,1610.0,38.6,16.0,0.20888271029553118,13.354477511437713,88.6,NORMAL
H32875,H,2026-01-03 09:42:00,301.6,310.4,1330.0,49.5,30.0,0.12470827085481893,32.94626131122701,72.0,WATCH
H32876,H,2026-01-03 09:43:00,301.6,310.5,1786.0,27.1,35.0,0.16944994984170736,43.11024878410058,63.4,WATCH
H32897,H,2026-01-03 10:04:00,301.9,310.8,1455.0,42.7,85.0,1.1154329933382012,5.69402587463148,95.2,NORMAL
H32905,H,2026-01-03 10:12:00,301.9,310.9,1590.0,34.3,106.0,0.7970979111474134,4.980164568864192,95.8,NORMAL
H32906,H,2026-01-03 10:13:00,301.9,311.0,1336.0,63.6,111.0,3.2087513341100973,56.76318836828456,51.8,WATCH
H32914,H,2026-01-03 10:21:00,301.9,311.0,1871.0,26.0,132.0,0.413051938891804,28.217326271764826,76.0,NORMAL
H32915,H,2026-01-03 10:22:00,301.9,311.0,1291.0,63.6,137.0,2.039123018182835,65.30672733473774,44.5,WARNING
H32920,H,2026-01-03 10:27:00,301.6,310.8,1435.0,47.2,152.0,0.9131268806608629,40.289166582204466,65.8,WATCH
H32928,H,2026-01-03 10:35:00,301.9,311.0,1430.0,49.8,174.0,0.5055104340602957,24.01641732265409,79.6,NORMAL
H32940,H,2026-01-03 10:47:00,301.8,310.8,1470.0,37.6,204.0,27.42476371686881,19.649656239993206,72.6,WATCH
H32949,H,2026-01-03 10:56:00,301.9,311.0,1672.0,29.9,13.0,0.24737330911367197,32.214277727907756,72.6,WATCH
H32984,H,2026-01-03 11:31:00,301.8,310.6,1441.0,46.3,100.0,1.7602047990260778,6.773895954046906,94.2,NORMAL
H33001,H,2026-01-03 11:48:00,301.8,310.5,1478.0,38.6,141.0,1.2413970410059836,32.30309985231338,72.5,WATCH
H33006,H,2026-01-03 11:53:00,301.6,310.4,1369.0,45.4,156.0,0.3254714944692768,61.80436933067078,47.5,WARNING
H33013,H,2026-01-03 12:00:00,301.7,310.5,1388.0,50.5,176.0,5.91174375164411,28.858601454209243,75.5,NORMAL
H33034,H,2026-01-03 12:21:00,301.9,311.2,1474.0,41.8,18.0,0.3180380886871405,20.926580824917046,82.2,NORMAL
H33054,H,2026-01-03 12:41:00,302.4,311.6,1544.0,39.1,70.0,0.5866862118984038,35.4590478519003,69.9,WATCH
H33087,H,2026-01-03 13:14:00,302.3,311.7,1449.0,44.5,152.0,0.8980374887378788,13.323562910578785,88.7,NORMAL
H33112,H,2026-01-03 13:39:00,302.2,311.3,1758.0,26.4,4.0,0.4030477886674347,32.545638545848455,72.3,WATCH
H33131,H,2026-01-03 13:58:00,302.3,311.4,1443.0,44.1,51.0,3.4223580893756584,13.24594736464454,88.7,NORMAL
H33139,H,2026-01-03 14:06:00,302.3,311.1,1543.0,37.5,73.0,0.24594262100930075,27.385451099849938,76.7,NORMAL
H33150,H,2026-01-03 14:17:00,302.2,311.1,1628.0,30.6,105.0,0.41545444097690143,17.836815860184267,84.8,NORMAL
H33160,H,2026-01-03 14:27:00,302.5,311.3,1393.0,47.5,130.0,3.2363406708936138,13.43461759284223,88.6,NORMAL
H33166,H,2026-01-03 14:33:00,302.3,311.1,1455.0,40.3,145.0,1.3571942098832608,7.62324013314911,93.5,NORMAL
H33189,H,2026-01-03 14:56:00,302.5,311.1,1850.0,23.3,203.0,3.185474296689164,40.611835077993355,65.5,WATCH
H33197,H,2026-01-03 15:04:00,302.2,310.8,1397.0,47.6,11.0,0.931423007778144,37.35096310825413,68.3,WATCH
H33239,H,2026-01-03 15:46:00,302.2,310.7,1413.0,48.9,114.0,3.4119148061825455,16.3638345675629,86.1,NORMAL
H33240,H,2026-01-03 15:47:00,302.3,310.8,1438.0,43.8,119.0,0.7309916780130657,11.89981332487779,89.9,NORMAL
H33243,H,2026-01-03 15:50:00,302.3,310.9,1366.0,48.4,130.0,99.65491988005432,18.162140370522096,0.3,CRITICAL
H33265,H,2026-01-03 16:12:00,302.2,310.9,1415.0,48.4,185.0,2.738190325734404,14.815575571900464,87.4,NORMAL
H33269,H,2026-01-03 16:16:00,302.4,311.1,1578.0,32.3,196.0,1.2128921868130713,18.533183432745385,84.2,NORMAL
H33271,H,2026-01-03 16:18:00,302.4,311.2,1506.0,40.8,204.0,2.60294891301581,42.21766930630047,64.1,WATCH
H33276,H,2026-01-03 16:23:00,302.5,311.5,1496.0,43.8,218.0,34.139180950916135,61.516375354318676,47.7,WARNING
H33279,H,2026-01-03 16:26:00,302.6,311.5,1629.0,34.4,228.0,89.60388025448131,45.67974856737084,10.4,CRITICAL
H33291,H,2026-01-03 16:38:00,302.6,311.7,1471.0,48.3,25.0,0.48299218792199694,51.25837919304923,56.4,WATCH
H33298,H,2026-01-03 16:45:00,302.5,311.5,1626.0,36.0,44.0,0.18807132926332784,21.00077604771016,82.1,NORMAL
H33315,H,2026-01-03 17:02:00,302.2,311.1,1553.0,34.1,89.0,0.16661319737590022,7.4463994757311704,93.7,NORMAL
H33317,H,2026-01-03 17:04:00,302.2,311.1,1476.0,39.6,96.0,0.2745348787121839,10.38068732383048,91.2,NORMAL
H33318,H,2026-01-03 17:05:00,302.2,311.1,1426.0,50.6,101.0,0.8857918104234818,29.60138584294129,74.8,WATCH
H33323,H,2026-01-03 17:10:00,302.3,311.3,1744.0,30.3,116.0,0.4472611270344507,26.35805220452559,77.6,NORMAL
H33333,H,2026-01-03 17:20:00,302.5,311.5,1655.0,32.3,142.0,0.9341115243191531,22.41389145128549,80.9,NORMAL
H33341,H,2026-01-03 17:28:00,302.7,311.5,1556.0,35.0,164.0,1.0827634599967693,48.134523971669466,59.1,WATCH
H33361,H,2026-01-03 17:48:00,302.2,311.3,1749.0,29.2,5.0,0.31669902032035396,55.73373518848356,52.6,WATCH
H33377,H,2026-01-03 18:04:00,302.3,311.5,1526.0,38.2,47.0,0.1840451873440991,17.557251421041702,85.1,NORMAL
H33385,H,2026-01-03 18:12:00,302.2,311.4,1625.0,35.4,70.0,0.44625694346175315,14.94911122689189,87.3,NORMAL
H33389,H,2026-01-03 18:16:00,302.4,311.5,1540.0,43.7,81.0,0.8038968829442668,26.149771797207094,77.8,NORMAL
H33390,H,2026-01-03 18:17:00,302.3,311.4,1372.0,46.0,86.0,0.5534986132878805,29.704121806395072,74.8,WATCH
H33404,H,2026-01-03 18:31:00,302.2,311.2,1692.0,28.2,122.0,0.48527567816037187,21.546734304869915,81.7,NORMAL
H33415,H,2026-01-03 18:42:00,302.1,311.2,1598.0,37.9,148.0,0.8577816283735249,11.59720816497488,90.1,NORMAL
H33435,H,2026-01-03 19:02:00,302.1,310.9,1452.0,42.5,198.0,3.677193005414256,15.320279220256497,87.0,NORMAL
H33439,H,2026-01-03 19:06:00,302.1,311.0,1729.0,26.1,210.0,26.402758251115394,35.24065559130668,70.0,WATCH
H33443,H,2026-01-03 19:10:00,302.0,310.9,1679.0,29.0,222.0,68.39309751472467,42.403034643435575,31.6,WARNING
H33492,H,2026-01-03 19:59:00,302.1,310.7,1294.0,62.4,101.0,99.67321207762248,77.078113964895,0.3,CRITICAL
H33499,H,2026-01-03 20:06:00,302.0,310.5,1841.0,23.6,119.0,0.3883163406926403,56.10335020549757,52.3,WATCH
