udi,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,timestamp,temp_diff_k,power_watts,strain_index,rolling_mean_process_temp_15,rolling_std_process_temp_15,rolling_mean_speed_15,rolling_std_speed_15,rolling_mean_torque_15,rolling_std_torque_15,torque_slope_5,temp_slope_5,anomaly_score_pct,is_anomaly,failure_probability_pct,predicted_failure,health_score,risk_tier
82,L47261,L,298.9,308.9,1450.0,47.5,9.0,0,0,0,0,0,0,2026-01-01 01:22:00,10.0,7212.573133866567,427.5,308.9533333333333,0.0915475416432941,1488.7333333333333,138.7976258888493,42.980000000000004,10.13629969113834,-0.07999999999999971,0.0,13.52344244317995,0,0.5875200977580725,0,88.5,NORMAL
83,L47262,L,298.9,308.9,1453.0,40.8,11.0,0,0,0,0,0,0,2026-01-01 01:23:00,10.0,6208.038410905718,448.79999999999995,308.9533333333333,0.0915475416432941,1487.8666666666666,138.99016751794596,42.76,10.146061867964892,-0.1,0.0,11.088131241321316,0,0.28926039868989467,0,90.6,NORMAL
84,L47263,L,299.0,309.0,1469.0,40.1,13.0,0,0,0,0,0,0,2026-01-01 01:24:00,10.0,6168.716142858287,521.3000000000001,308.96,0.09102589898316472,1484.0,138.6300317906828,43.27333333333333,9.772371160329405,-2.28,0.02000000000000455,16.009175265400895,0,0.20020178759293,0,86.4,NORMAL
85,L47264,L,298.9,308.9,1422.0,47.6,15.0,0,0,0,0,0,0,2026-01-01 01:25:00,10.0,7088.187008735435,714.0,308.95333333333326,0.0915475416432941,1484.8,138.20647080158216,42.06666666666667,7.703956930107557,1.9400000000000006,0.0,18.58091201503177,0,2.9917875307756776,0,84.2,NORMAL
86,M14945,M,299.0,309.0,1804.0,26.8,17.0,0,0,0,0,0,0,2026-01-01 01:26:00,10.0,5062.906944721215,455.6,308.95333333333326,0.0915475416432941,1476.8,111.94590530379269,42.346666666666664,6.989059477565793,-4.619999999999999,0.039999999999997725,46.0430987885144,0,0.26796644358977695,0,60.9,WATCH
87,H29500,H,299.0,309.0,1436.0,43.9,20.0,0,0,0,0,0,0,2026-01-01 01:27:00,10.0,6601.575250645399,878.0,308.94666666666666,0.08338093878313971,1475.7333333333333,112.27483286666741,42.239999999999995,6.949594027197344,-0.7200000000000003,0.02000000000000455,22.04293099021151,0,1.1636316070098895,0,81.3,NORMAL
88,L47267,L,299.0,309.0,1544.0,31.8,25.0,0,0,0,0,0,0,2026-01-01 01:28:00,10.0,5141.656200571199,795.0,308.93999999999994,0.07367883976113204,1487.4,109.44848755725884,41.4,7.415716900128879,-1.7999999999999994,0.02000000000000455,23.54691264782569,0,0.28978704944926853,0,80.0,NORMAL
89,M14948,M,299.0,309.0,1419.0,45.2,27.0,0,0,0,0,0,0,2026-01-01 01:29:00,10.0,6716.599429668835,1220.4,308.93333333333334,0.06172133998462518,1475.8666666666666,106.71983793805076,42.08,7.252802414042638,1.0200000000000002,0.0,24.40021234422045,0,10.878511559899682,0,79.3,NORMAL
90,M14949,M,298.9,308.9,1487.0,39.5,30.0,0,0,0,0,0,0,2026-01-01 01:30:00,10.0,6150.871896585897,1185.0,308.9266666666667,0.05936168397024176,1468.2666666666667,101.08233324987161,42.559999999999995,6.782308919955955,-1.6200000000000003,0.0,27.13073925875863,0,0.7650989050509085,0,76.9,NORMAL
91,L47270,L,298.9,308.9,1753.0,25.8,33.0,0,0,0,0,0,0,2026-01-01 01:31:00,10.0,4736.2022526989,851.4,308.9266666666666,0.05936168397024176,1493.2,121.54552351162218,41.166666666666664,7.922090873596676,-0.2,-0.02000000000000455,32.48404029129654,0,0.19670118021867908,0,72.4,WATCH
92,L47271,L,298.9,308.9,1830.0,24.9,35.0,0,0,0,0,0,0,2026-01-01 01:32:00,10.0,4771.765081537536,871.5,308.9266666666666,0.05936168397024176,1517.8,148.83989480550676,39.63333333333333,8.712197251691505,-3.8,-0.02000000000000455,30.795123298061363,0,0.3157445479826046,0,73.8,WATCH
93,M14952,M,298.9,308.9,1727.0,27.1,37.0,0,0,0,0,0,0,2026-01-01 01:33:00,10.0,4901.062563183781,1002.7,308.9266666666666,0.05936168397024176,1535.9333333333334,156.9883829490336,38.686666666666675,9.271682438376294,-0.9399999999999998,-0.02000000000000455,23.7922654410825,0,0.3759027490867148,0,79.8,NORMAL
94,L47273,L,299.1,309.0,1450.0,43.0,40.0,0,0,0,0,0,0,2026-01-01 01:34:00,9.899999999999977,6529.276731710787,1720.0,308.93333333333334,0.06172133998462518,1539.4,154.27563459137502,38.120000000000005,8.673045271743625,-0.44000000000000056,0.0,4.534882901643427,0,0.32459192291621686,0,96.1,NORMAL
95,L47274,L,299.0,308.9,1622.0,31.9,42.0,0,0,0,0,0,0,2026-01-01 01:35:00,9.899999999999977,5418.388625450411,1339.8,308.93333333333334,0.06172133998462518,1554.0666666666666,150.69622550333642,37.720000000000006,8.821013871108349,-1.5200000000000002,0.0,9.645040867144695,0,0.33398388369360626,0,91.8,NORMAL
96,M14955,M,299.0,309.0,1351.0,52.2,44.0,0,0,0,0,0,0,2026-01-01 01:36:00,10.0,7385.06751449967,2296.8,308.94666666666666,0.05163977794919939,1547.8,157.3627292958171,37.87333333333333,9.0644885338861,5.28,0.02000000000000455,32.40003630213638,0,0.1948889570072296,0,72.5,WATCH
97,M14956,M,299.0,309.0,1575.0,35.3,47.0,0,0,0,0,0,0,2026-01-01 01:37:00,10.0,5822.156585265284,1659.1,308.95333333333326,0.051639777949206996,1556.1333333333334,155.10727470582,37.059999999999995,8.67811697810732,2.0799999999999996,0.02000000000000455,10.888188397848783,0,0.28799902480677936,0,90.7,NORMAL
98,M14957,M,298.9,308.9,1750.0,29.9,50.0,0,0,0,0,0,0,2026-01-01 01:38:00,10.0,5479.4611866361965,1495.0,308.9533333333333,0.051639777949206996,1575.9333333333334,159.88454167513106,36.333333333333336,8.79810585675502,0.5599999999999994,0.0,27.87839179897006,0,0.39641230318941806,0,76.3,NORMAL
99,L47278,L,298.9,308.8,1529.0,32.7,53.0,0,0,0,0,0,0,2026-01-01 01:39:00,9.900000000000034,5235.809732399286,1733.1000000000001,308.93999999999994,0.06324555320316762,1579.9333333333334,157.7545411013429,35.84,8.779261277090967,-2.0599999999999996,-0.039999999999997725,22.648771108847065,0,0.16757967233563378,0,80.7,NORMAL
100,L47279,L,298.8,308.8,1523.0,44.4,55.0,0,0,0,0,0,0,2026-01-01 01:40:00,10.0,7081.275504897538,2442.0,308.93333333333334,0.07237468644539127,1586.6666666666667,152.60343876797003,35.626666666666665,8.507766759737576,2.5,-0.01999999999999318,9.690820764784123,0,0.1780961846447861,0,91.8,NORMAL
101,L47280,L,298.8,308.9,1852.0,25.0,57.0,0,0,0,0,0,0,2026-01-01 01:41:00,10.099999999999966,4848.524662040247,1425.0,308.9266666666667,0.07037315505470726,1589.8666666666666,157.8977366465248,35.50666666666667,8.652618651241363,-5.44,-0.02000000000000455,44.97693712187251,0,0.21425780777365946,0,61.8,WATCH
102,L47281,L,298.8,308.8,1991.0,20.7,59.0,0,0,0,0,0,0,2026-01-01 01:42:00,10.0,4315.888571575122,1221.3,308.9133333333333,0.07432233529552885,1626.8666666666666,182.39316507661894,33.96,9.106732203626718,-2.9199999999999995,-0.039999999999997725,64.50268928314014,0,0.37140263319101574,0,45.2,WARNING
103,L47282,L,298.8,308.8,1555.0,40.6,61.0,0,0,0,0,0,0,2026-01-01 01:43:00,10.0,6611.272299969481,2476.6,308.9,0.07559289460165193,1627.6,182.05799703862058,34.54666666666667,9.240119562203185,2.1400000000000006,-0.01999999999999318,28.31289878218925,0,0.20943693119709594,0,75.9,NORMAL
104,M14963,M,298.8,308.8,1441.0,40.5,63.0,0,0,0,0,0,0,2026-01-01 01:44:00,10.0,6111.497268660904,2551.5,308.88666666666666,0.0743223352955183,1629.0666666666666,180.3379631480323,34.233333333333334,8.927458978316524,1.5599999999999994,0.0,33.11588560848293,0,1.140749173260341,0,71.9,WATCH
105,L47284,L,298.8,308.7,1450.0,43.4,66.0,0,0,0,0,0,0,2026-01-01 01:45:00,9.899999999999977,6590.01418968019,2864.4,308.8733333333333,0.08837151016868655,1626.6,182.65807244294328,34.49333333333333,9.14591764252281,-0.2,-0.02000000000000455,25.83774648938689,0,0.29009222952120306,0,78.0,NORMAL
106,L47285,L,298.8,308.7,1591.0,31.1,68.0,0,0,0,0,0,0,2026-01-01 01:46:00,9.899999999999977,5181.543955296277,2114.8,308.85999999999996,0.09856107606076875,1615.8,179.4110205247001,34.84666666666667,8.884727398878448,1.2200000000000002,-0.039999999999997725,34.33012679696997,0,0.2824913512674483,0,70.8,WATCH
107,L47286,L,298.8,308.7,1445.0,48.5,70.0,0,0,0,0,0,0,2026-01-01 01:47:00,9.899999999999977,7339.022238173556,3395.0,308.8466666666667,0.10600988273773021,1590.1333333333334,174.0372975898586,36.419999999999995,9.084853957470738,5.5600000000000005,-0.02000000000000455,22.571872513165275,0,0.3686396219134087,0,80.8,NORMAL
108,M14967,M,298.8,308.8,1497.0,46.8,72.0,0,0,0,0,0,0,2026-01-01 01:48:00,10.0,7336.624155781315,3369.6,308.84,0.10555973258221914,1574.8,171.22675024656644,37.733333333333334,9.065213468975536,1.239999999999999,0.0,4.455342278448886,0,0.5609603007610587,0,96.2,NORMAL
109,H29522,H,298.9,308.8,1621.0,32.7,75.0,0,0,0,0,0,0,2026-01-01 01:49:00,9.900000000000034,5550.848643701271,2452.5,308.82666666666665,0.09611501047218805,1586.2,167.98605384291383,37.04666666666666,9.02780361412666,-1.5599999999999994,0.0,13.561874993436096,0,0.4477709886348506,0,88.5,NORMAL
110,L47289,L,298.9,308.7,1572.0,34.1,80.0,0,0,0,0,0,0,2026-01-01 01:50:00,9.800000000000011,5613.523417140386,2728.0,308.81333333333333,0.09904304018707777,1582.8666666666666,167.7207997437012,37.193333333333335,8.955801524843055,-1.8599999999999994,0.0,10.551219833665664,0,0.3921252781277267,0,91.0,NORMAL
111,L47290,L,298.8,308.6,1872.0,22.5,82.0,0,0,0,0,0,0,2026-01-01 01:51:00,9.800000000000011,4410.79608564007,1845.0,308.7866666666667,0.09904304018709362,1617.6,170.20231658655138,35.21333333333334,8.679933069744173,-1.7200000000000002,-0.01999999999999318,44.020130995982285,0,0.3600130395556527,0,62.6,WATCH
112,H29525,H,298.7,308.6,1499.0,43.5,84.0,0,0,0,0,0,0,2026-01-01 01:52:00,9.900000000000034,6828.408712210095,3654.0,308.76000000000005,0.09102589898318536,1612.5333333333333,172.6742873846874,35.76,8.940102268510632,-1.0,-0.01999999999999318,13.513218195348845,0,0.2486401396942459,0,88.5,NORMAL
113,M14972,M,298.8,308.7,1498.0,39.5,89.0,0,0,0,0,0,0,2026-01-01 01:53:00,9.899999999999977,6196.3726301853885,3515.5,308.74666666666667,0.08338093878319755,1595.7333333333333,170.59076623255314,36.4,8.83362083988539,-1.4599999999999995,-0.02000000000000455,6.931637598229486,0,0.23410426734374468,0,94.1,NORMAL
114,M14973,M,298.8,308.6,1486.0,41.9,92.0,0,0,0,0,0,0,2026-01-01 01:54:00,9.800000000000011,6520.208000917424,3854.7999999999997,308.73333333333335,0.08997354108417951,1592.8666666666666,172.14647694277565,37.01333333333333,8.877649839156021,1.8399999999999992,-0.039999999999997725,10.973024206431292,0,0.3525518753833091,0,90.7,NORMAL
115,L47294,L,298.8,308.6,1680.0,29.4,95.0,0,0,0,0,0,0,2026-01-01 01:55:00,9.800000000000011,5172.318144870235,2793.0,308.72,0.09411239481137992,1603.3333333333333,172.3678237568333,36.01333333333333,8.830860390590239,-0.9400000000000006,-0.01999999999999318,24.539364175077093,0,0.4206243451129398,0,79.1,NORMAL
116,L47295,L,298.8,308.6,1431.0,45.7,97.0,0,0,0,0,0,0,2026-01-01 01:56:00,9.800000000000011,6848.326409633855,4432.900000000001,308.7,0.08451542547281998,1575.2666666666667,163.00677753949245,37.39333333333333,8.601284510937624,4.640000000000001,0.0,14.158726251386536,0,1.7603489262852927,0,88.0,NORMAL
117,L47296,L,298.9,308.7,1564.0,34.1,99.0,0,0,0,0,0,0,2026-01-01 01:57:00,9.800000000000011,5584.955867943743,3375.9,308.6933333333334,0.07988086367177182,1546.8,115.6146308091795,38.28666666666667,7.348261861212661,-1.8799999999999997,0.01999999999999318,13.11686417630751,0,0.4579551094343452,0,88.9,NORMAL
118,L47297,L,298.8,308.6,1599.0,33.0,101.0,0,0,0,0,0,0,2026-01-01 01:58:00,9.800000000000011,5525.747318399087,3333.0,308.68000000000006,0.0774596669241409,1549.7333333333333,116.39309421504527,37.78,7.4388171102669425,-1.3,-0.01999999999999318,12.007909935134075,0,0.406794953661856,0,89.8,NORMAL
119,M14978,M,298.8,308.6,1707.0,28.1,103.0,0,0,0,0,0,0,2026-01-01 01:59:00,9.800000000000011,5023.0610778981845,2894.3,308.6666666666667,0.07237468644558707,1567.4666666666667,118.88041209952307,36.95333333333334,7.795407683526324,-2.7599999999999993,0.0,24.31256025477587,0,0.4005448484002496,0,79.3,NORMAL
120,L47299,L,298.7,308.5,1467.0,40.7,106.0,0,0,0,0,0,0,2026-01-01 02:00:00,9.800000000000011,6252.491946954015,4314.200000000001,308.65333333333336,0.08338093878331597,1568.6,117.75628584981317,36.77333333333333,7.666016535581556,2.2600000000000007,-0.02000000000000455,11.258093363878515,0,0.4802524519908013,0,90.4,NORMAL
121,L47300,L,298.9,308.7,1433.0,44.7,108.0,0,0,0,0,0,0,2026-01-01 02:01:00,9.800000000000011,6707.834386165318,4827.6,308.65333333333336,0.08338093878331597,1558.0666666666666,122.57736138377902,37.67999999999999,7.750870918806496,-0.2,0.01999999999999318,6.493124336126421,0,2.9815764246397567,0,94.5,NORMAL
122,L47301,L,298.9,308.7,1558.0,41.2,110.0,0,0,0,0,0,0,2026-01-01 02:02:00,9.800000000000011,6721.919193228914,4532.0,308.6533333333333,0.08338093878331597,1565.6,118.53799872976256,37.193333333333335,7.2349811596819436,1.4200000000000004,0.0,10.930549998337124,0,0.6305341525008845,0,90.7,NORMAL
123,L47302,L,299.0,308.8,1310.0,50.7,112.0,0,0,0,0,0,0,2026-01-01 02:03:00,9.800000000000011,6955.171975782444,5678.400000000001,308.65333333333336,0.08338093878331597,1553.1333333333334,134.96341655991017,37.45333333333334,7.662325893306704,3.5400000000000005,0.039999999999997725,26.83205744690576,0,0.13214468585817607,0,77.2,NORMAL
124,L47303,L,298.9,308.7,1546.0,43.4,114.0,0,0,0,0,0,0,2026-01-01 02:04:00,9.800000000000011,7026.318577410739,4947.599999999999,308.6466666666667,0.07432233529577262,1548.1333333333334,133.65246332328098,38.166666666666664,7.686227633767781,3.0599999999999996,0.01999999999999318,8.710002746022978,0,0.29912500407611203,0,92.6,NORMAL
125,L47304,L,298.9,308.7,1727.0,29.4,116.0,0,0,0,0,0,0,2026-01-01 02:05:00,9.800000000000011,5317.019902494581,3410.3999999999996,308.6466666666667,0.07432233529577262,1558.4666666666667,141.39704314278939,37.85333333333333,7.954950540087496,-2.2600000000000007,0.039999999999997725,23.492547041955813,0,0.746594759495335,0,80.0,NORMAL
126,L47305,L,298.9,308.6,1560.0,32.2,118.0,0,0,0,0,0,0,2026-01-01 02:06:00,9.700000000000045,5260.28273917075,3799.6000000000004,308.64666666666665,0.07432233529577262,1537.6666666666667,111.83959602079776,38.5,6.948278306787345,-2.5,-0.01999999999999318,16.506648104961016,0,0.6881282414535099,0,86.0,NORMAL
127,L47306,L,299.0,308.6,1329.0,60.5,120.0,0,0,0,0,0,0,2026-01-01 02:07:00,9.600000000000023,8419.939550518684,7260.0,308.64666666666665,0.07432233529577262,1526.3333333333333,123.99116712011995,39.63333333333333,8.92681887561831,3.8599999999999994,-0.01999999999999318,39.18746597302953,0,1.5305442266492348,0,66.7,WATCH
128,L47307,L,298.9,308.6,1413.0,46.5,122.0,0,0,0,0,0,0,2026-01-01 02:08:00,9.700000000000045,6880.559150259685,5673.0,308.64000000000004,0.07367883976136652,1520.6666666666667,127.27734994697128,40.1,9.100627921821033,-0.8400000000000005,-0.039999999999997725,5.797824893215266,0,2.053590982002258,0,95.1,NORMAL
129,L47308,L,299.0,308.6,1587.0,38.6,124.0,0,0,0,0,0,0,2026-01-01 02:09:00,9.600000000000023,6414.9437030711415,4786.400000000001,308.64000000000004,0.07367883976136652,1527.4,127.98202998858861,39.88,9.093891199198351,-0.9599999999999994,-0.01999999999999318,0.45629783546111957,0,0.5321881273255346,0,99.5,NORMAL
130,L47309,L,298.9,308.5,1559.0,34.3,126.0,0,0,0,0,0,0,2026-01-01 02:10:00,9.600000000000023,5599.75276934215,4321.799999999999,308.6333333333333,0.08164965809284801,1519.3333333333333,121.31639075849003,40.20666666666667,8.772885717340893,0.9799999999999998,-0.039999999999997725,7.101122049964298,0,0.5150272370625186,0,94.0,NORMAL
131,L47310,L,298.8,308.4,1473.0,41.1,128.0,0,0,0,0,0,0,2026-01-01 02:11:00,9.599999999999966,6339.765390870739,5260.8,308.62,0.10141851056751154,1522.1333333333334,119.60462644340582,39.9,8.646634357614863,1.7799999999999998,-0.0400000000000091,4.8876135466553805,0,0.5972468687930302,0,95.8,NORMAL
132,L47311,L,298.8,308.4,1737.0,27.7,130.0,0,0,0,0,0,0,2026-01-01 02:12:00,9.599999999999966,5038.580545606917,3601.0,308.6,0.11338934190288837,1533.6666666666667,131.66335137477736,39.473333333333336,9.099330168963517,-6.56,-0.0400000000000091,41.293107289286496,0,0.35585675487062945,0,64.9,WATCH
133,M14992,M,298.7,308.4,1441.0,43.2,132.0,0,0,0,0,0,0,2026-01-01 02:13:00,9.699999999999989,6518.930419904966,5702.400000000001,308.58666666666664,0.12459458063592863,1523.1333333333334,132.38141144147875,40.153333333333336,8.96109580884158,-0.6599999999999995,-0.0400000000000091,2.9379043370862257,0,0.6835132037940579,0,97.5,NORMAL
134,M14993,M,298.7,308.4,1430.0,49.6,135.0,0,0,0,0,0,0,2026-01-01 02:14:00,9.699999999999989,7427.5627911272295,6696.0,308.5733333333334,0.13345232785367184,1504.6666666666667,123.95256389134543,41.58666666666667,8.607958665151239,2.2,-0.0400000000000091,11.056899864103139,0,0.9275472059436373,0,90.6,NORMAL
135,L47314,L,298.8,308.4,1369.0,53.0,138.0,0,0,0,0,0,0,2026-01-01 02:15:00,9.599999999999966,7598.151272217154,7314.0,308.56666666666666,0.13972762620131102,1498.1333333333334,128.57619567881946,42.406666666666666,9.089826861989849,3.7400000000000007,-0.02000000000000455,16.850460587185925,0,0.4100745930441572,0,85.7,NORMAL
136,M14995,M,298.8,308.5,1711.0,28.5,140.0,0,0,0,0,0,0,2026-01-01 02:16:00,9.699999999999989,5106.501778777529,3990.0,308.55333333333334,0.13557637102756118,1516.6666666666667,138.19327390427125,41.326666666666675,9.737223619159813,-2.5200000000000005,0.02000000000000455,11.332140820802826,0,0.6070135742321655,0,90.4,NORMAL
137,H29550,H,298.7,308.5,1420.0,45.7,143.0,0,0,0,0,0,0,2026-01-01 02:17:00,9.800000000000011,6795.683788735201,6535.1,308.54,0.12983506020024,1507.4666666666667,139.8289090621957,41.626666666666665,9.802147480939833,3.6000000000000005,0.02000000000000455,6.704117909534274,0,1.9733718624222092,0,94.3,NORMAL
138,L47317,L,298.7,308.6,1297.0,55.3,148.0,0,0,0,0,0,0,2026-01-01 02:18:00,9.900000000000034,7510.93018817799,8184.4,308.5266666666667,0.10997835284864159,1506.6,141.17405670205227,41.93333333333333,10.17129480917931,2.419999999999999,0.0400000000000091,21.145146509591996,0,0.3344003271199846,0,82.0,NORMAL
139,H29552,H,298.8,308.6,1449.0,49.4,150.0,0,0,0,0,0,0,2026-01-01 02:19:00,9.800000000000011,7495.902903318319,7410.0,308.52000000000004,0.10141851056774658,1500.1333333333334,141.46168924415366,42.333333333333336,10.349511145574983,-0.04000000000000057,0.0400000000000091,10.39646772193319,0,0.5968448580385506,0,91.2,NORMAL
140,L47319,L,298.8,308.6,1268.0,55.8,155.0,0,0,0,0,0,0,2026-01-01 02:20:00,9.800000000000011,7409.383441638455,8649.0,308.5133333333333,0.09154754164379209,1469.5333333333333,138.49490277709887,44.093333333333334,10.23714990098503,0.5599999999999994,0.0400000000000091,39.79372178417603,0,0.11598014831550453,0,66.2,WATCH
141,L47320,L,298.8,308.6,1511.0,36.1,157.0,0,0,0,0,0,0,2026-01-01 02:21:00,9.800000000000011,5712.158954487593,5667.7,308.5133333333334,0.09154754164379209,1466.2666666666667,136.77586810266666,44.35333333333333,9.959264650613118,1.5200000000000002,0.02000000000000455,17.26483205001825,0,0.6172960200443303,0,85.3,NORMAL
142,L47321,L,298.7,308.5,1544.0,35.2,159.0,0,0,0,0,0,0,2026-01-01 02:22:00,9.800000000000011,5691.393027047366,5596.8,308.5066666666667,0.08837151016926273,1480.6,132.56416236244667,42.666666666666664,9.137885553067086,-2.1,0.0,10.077201476981411,0,0.6048002032227286,0,91.4,NORMAL
143,M15002,M,298.6,308.4,1778.0,28.2,161.0,0,0,0,0,0,0,2026-01-01 02:23:00,9.799999999999955,5250.606633797693,4540.2,308.4933333333333,0.08837151016929826,1504.9333333333334,151.4267699802999,41.446666666666665,9.788029618341154,-5.42,-0.0400000000000091,37.81109054484097,0,0.31160253354994033,0,67.9,WATCH
144,H29557,H,298.6,308.4,1407.0,50.5,164.0,0,0,0,0,0,0,2026-01-01 02:24:00,9.799999999999955,7440.705120394745,8282.0,308.47999999999996,0.08618916073762903,1492.9333333333334,151.59083399856647,42.239999999999995,10.020322207536891,0.22000000000000028,-0.0400000000000091,20.0450965864419,0,1.56267367306675,0,83.0,NORMAL
145,M15004,M,298.6,308.4,1391.0,42.4,169.0,0,0,0,0,0,0,2026-01-01 02:25:00,9.799999999999955,6176.203605349342,7165.599999999999,308.47333333333336,0.08837151016935814,1481.7333333333333,152.56402247050556,42.779999999999994,9.777174584569034,-2.6799999999999997,-0.0400000000000091,20.0248259669986,0,0.8848855653215282,0,83.0,NORMAL
146,L47325,L,298.5,308.4,1513.0,33.6,172.0,0,0,0,0,0,0,2026-01-01 02:26:00,9.899999999999977,5323.61724706712,5779.2,308.4733333333333,0.08837151016935814,1484.4,152.74993570258167,42.279999999999994,10.056994722935013,-0.5,-0.0400000000000091,10.544442448099726,0,0.35741123559614363,0,91.0,NORMAL
147,H29560,H,298.5,308.4,1612.0,36.1,174.0,0,0,0,0,0,0,2026-01-01 02:27:00,9.899999999999977,6093.977653629385,6281.400000000001,308.4733333333333,0.08837151016935814,1476.0666666666666,140.93791270660714,42.84,9.399528863573037,0.17999999999999972,-0.02000000000000455,12.362953057229687,0,0.4918330713769024,0,89.5,NORMAL
