udi,timestamp,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,temp_diff_k,power_watts,strain_index,failure_probability_pct,anomaly_score_pct,health_score,risk_tier,machine_failure
151,2026-01-01 02:31:00,L47330,L,298.4,308.3,1422.0,42.7,186.0,9.900000000000034,6358.52069901267,7942.200000000001,1.1448331211982508,22.436531021424944,80.9,NORMAL,0
152,2026-01-01 02:32:00,M15011,M,298.4,308.2,1463.0,37.6,188.0,9.800000000000011,5760.508065426342,7068.8,0.8584124753426828,16.43350062201413,86.0,NORMAL,0
153,2026-01-01 02:33:00,M15012,M,298.4,308.2,1584.0,41.0,191.0,9.800000000000011,6800.919776491184,7831.0,0.8688806372354659,21.210290970370355,82.0,NORMAL,0
154,2026-01-01 02:34:00,L47333,L,298.4,308.2,1850.0,27.0,194.0,9.800000000000011,5230.751768227006,5238.0,0.5948739951919566,38.64834696276771,67.1,WATCH,0
155,2026-01-01 02:35:00,L47334,L,298.4,308.2,1528.0,36.2,196.0,9.800000000000011,5792.426646786813,7095.200000000001,1.561259211390318,21.492648315930598,81.7,NORMAL,0
156,2026-01-01 02:36:00,H29569,H,298.4,308.2,1987.0,19.8,198.0,9.800000000000011,4119.9474377707265,3920.4,0.574962179067752,66.06237643480837,43.8,WARNING,0
157,2026-01-01 02:37:00,M15016,M,298.4,308.1,1495.0,46.0,203.0,9.700000000000045,7201.577559579002,9338.0,11.093106672917383,27.451074842240804,76.7,NORMAL,0
158,2026-01-01 02:38:00,H29571,H,298.4,308.2,1478.0,43.5,206.0,9.800000000000011,6732.747215908285,8961.0,34.63636526841191,21.527258648949548,65.4,WATCH,0
159,2026-01-01 02:39:00,M15018,M,298.4,308.2,1499.0,40.0,211.0,9.800000000000011,6278.996516974799,8440.0,44.96423437840991,26.84006412906908,55.0,WATCH,0
160,2026-01-01 02:40:00,L47339,L,298.4,308.2,1471.0,47.0,214.0,9.800000000000011,7240.009709707918,10058.0,26.95450026343132,29.271803236316877,73.0,WATCH,0
161,2026-01-01 02:41:00,L47340,L,298.4,308.2,1282.0,60.7,216.0,9.800000000000011,8149.019072048613,13111.2,99.37934058703014,73.34534585994851,0.6,CRITICAL,1
162,2026-01-01 02:42:00,L47341,L,298.3,308.1,1412.0,52.3,218.0,9.800000000000011,7733.302588174587,11401.4,97.80855288506423,36.39838578221809,2.2,CRITICAL,1
163,2026-01-01 02:43:00,L47342,L,298.3,308.1,1586.0,35.5,0.0,9.800000000000011,5896.036372502204,0.0,0.19792130996082288,28.43276922880753,75.8,NORMAL,0
164,2026-01-01 02:44:00,M15023,M,298.4,308.2,1468.0,43.8,2.0,9.800000000000011,6733.312702585932,87.6,0.21878646997352313,22.410236004895157,81.0,NORMAL,0
165,2026-01-01 02:45:00,M15024,M,298.5,308.3,1440.0,43.6,5.0,9.800000000000011,6574.725105432719,218.0,0.4482706675019592,19.11624427609673,83.8,NORMAL,0
166,2026-01-01 02:46:00,L47345,L,298.5,308.4,1733.0,26.0,8.0,9.899999999999977,4718.4627261816295,208.0,0.4259620658445669,51.445401374764465,56.3,WATCH,0
167,2026-01-01 02:47:00,H29580,H,298.4,308.2,1612.0,32.6,10.0,9.800000000000011,5503.148795244264,326.0,0.3129519702764236,23.89368856604381,79.7,NORMAL,0
168,2026-01-01 02:48:00,H29581,H,298.4,308.3,1458.0,42.9,15.0,9.900000000000034,6550.032187175502,643.5,0.2598752094236721,15.57037983038216,86.8,NORMAL,0
169,2026-01-01 02:49:00,L47348,L,298.4,308.3,1433.0,62.3,20.0,9.900000000000034,9348.950386087232,1246.0,99.15565732931533,47.547723497829054,0.8,CRITICAL,1
170,2026-01-01 02:50:00,L47349,L,298.4,308.3,1318.0,59.1,22.0,9.900000000000034,8157.019661339754,1300.2,1.0088840846510074,44.582596814814785,62.1,WATCH,0
171,2026-01-01 02:51:00,M15030,M,298.4,308.2,1610.0,35.0,24.0,9.800000000000011,5900.958200992827,840.0,0.15160691330122403,28.588171051444228,75.7,NORMAL,0
172,2026-01-01 02:52:00,L47351,L,298.2,308.1,1462.0,50.8,27.0,9.900000000000034,7777.494324835084,1371.6,0.2233135193846971,29.594108739000625,74.8,WATCH,0
173,2026-01-01 02:53:00,M15032,M,298.1,308.0,1924.0,20.8,29.0,9.899999999999977,4190.800824084688,603.2,0.12072081617061205,71.85871146020389,38.9,WARNING,0
174,2026-01-01 02:54:00,M15033,M,298.2,308.0,1591.0,33.7,32.0,9.800000000000011,5614.727694324262,1078.4,0.08013423687584957,43.049765331377046,63.4,WATCH,0
175,2026-01-01 02:55:00,L47354,L,298.2,308.1,1306.0,58.3,35.0,9.900000000000034,7973.341210859871,2040.5,0.26374666581562467,41.058458533905636,65.1,WATCH,0
176,2026-01-01 02:56:00,L47355,L,298.2,308.1,1382.0,43.5,37.0,9.900000000000034,6295.437518528586,1609.5,0.347786304671531,13.612411070274469,88.4,NORMAL,0
177,2026-01-01 02:57:00,L47356,L,298.2,308.1,1618.0,34.7,39.0,9.900000000000034,5879.4487632912505,1353.3000000000002,0.26015124566538156,15.485899982273024,86.8,NORMAL,0
178,2026-01-01 02:58:00,L47357,L,298.2,308.2,1988.0,21.4,41.0,10.0,4455.1134860067095,877.4,0.5711474815035367,57.24448626175415,51.3,WATCH,0
179,2026-01-01 02:59:00,L47358,L,298.2,308.2,1436.0,50.2,43.0,10.0,7548.953931261938,2158.6,0.853936513852083,25.66660977179966,78.2,NORMAL,0
180,2026-01-01 03:00:00,L47359,L,298.2,308.3,1304.0,49.8,45.0,10.100000000000023,6800.41712166661,2241.0,0.0431891650672352,36.552531369787964,68.9,WATCH,0
181,2026-01-01 03:01:00,L47360,L,298.2,308.3,1475.0,49.9,47.0,10.100000000000023,7707.635776194758,2345.2999999999997,0.28750991508506113,25.629456201664986,78.2,NORMAL,0
182,2026-01-01 03:02:00,H29595,H,298.2,308.3,1824.0,24.2,49.0,10.100000000000023,4622.413766785878,1185.8,0.3873150770471183,48.748315410640586,58.6,WATCH,0
183,2026-01-01 03:03:00,M15042,M,298.1,308.2,1342.0,48.1,54.0,10.099999999999966,6759.681136925063,2597.4,0.08547555434550574,36.64251261254812,68.9,WATCH,0
184,2026-01-01 03:04:00,L47363,L,298.1,308.2,1485.0,40.7,57.0,10.099999999999966,6329.209639554678,2319.9,0.38716526875552176,12.176003303678465,89.7,NORMAL,0
185,2026-01-01 03:05:00,L47364,L,298.2,308.2,1667.0,30.6,59.0,10.0,5341.775652604869,1805.4,0.3841480530493307,20.783511657291662,82.3,NORMAL,0
186,2026-01-01 03:06:00,L47365,L,298.2,308.2,1446.0,38.2,61.0,10.0,5784.426057495672,2330.2000000000003,0.5911340308421797,12.335116932213651,89.5,NORMAL,0
187,2026-01-01 03:07:00,L47366,L,298.1,308.3,1301.0,56.0,63.0,10.199999999999989,7629.462478997933,3528.0,0.28596315028276204,38.721430672931824,67.1,WATCH,0
188,2026-01-01 03:08:00,L47367,L,298.2,308.4,1379.0,43.1,65.0,10.199999999999989,6224.008173561467,2801.5,0.07545207674161811,12.995133853634416,89.0,NORMAL,0
189,2026-01-01 03:09:00,L47368,L,298.3,308.5,1606.0,33.6,67.0,10.199999999999989,5650.845537865033,2251.2000000000003,0.7009297552677253,24.74905182813056,79.0,NORMAL,0
190,2026-01-01 03:10:00,M15049,M,298.3,308.4,1539.0,43.4,69.0,10.099999999999966,6994.504715805388,2994.6,0.3241912746900424,8.65039025644274,92.6,NORMAL,0
191,2026-01-01 03:11:00,L47370,L,298.2,308.4,1477.0,49.9,72.0,10.199999999999989,7718.086807755699,3592.7999999999997,0.3465449101012304,10.768886151677465,90.8,NORMAL,0
192,2026-01-01 03:12:00,L47371,L,298.2,308.4,1666.0,34.6,74.0,10.199999999999989,6036.423676215621,2560.4,0.27144046281631073,12.508619470402088,89.4,NORMAL,0
193,2026-01-01 03:13:00,H29606,H,298.2,308.4,1398.0,51.8,76.0,10.199999999999989,7583.42767464733,3936.7999999999997,2.0484784576968353,10.758050111132029,90.9,NORMAL,0
194,2026-01-01 03:14:00,H29607,H,298.2,308.4,1678.0,34.6,81.0,10.199999999999989,6079.903318541303,2802.6,0.24150772722067038,4.998236223546821,95.8,NORMAL,0
195,2026-01-01 03:15:00,M15054,M,298.2,308.5,2678.0,10.7,86.0,10.300000000000011,3000.702695051803,920.1999999999999,99.20987672266402,95.8501131394758,0.8,CRITICAL,1
196,2026-01-01 03:16:00,L47375,L,298.3,308.5,1453.0,42.9,89.0,10.199999999999989,6527.569799702335,3818.1,0.8227345961105803,23.31002658934963,80.2,NORMAL,0
197,2026-01-01 03:17:00,H29610,H,298.3,308.6,1432.0,49.5,91.0,10.300000000000011,7422.955121901963,4504.5,0.7994108426363173,34.39245388201033,70.8,WATCH,0
198,2026-01-01 03:18:00,M15057,M,298.4,308.6,1527.0,40.9,96.0,10.200000000000045,6540.199002169767,3926.3999999999996,0.8635491316520107,24.58208345462036,79.1,NORMAL,0
199,2026-01-01 03:19:00,L47378,L,298.4,308.7,1588.0,35.0,99.0,10.300000000000011,5820.32398955069,3465.0,1.835285889093262,35.690507120012,69.7,WATCH,0
200,2026-01-01 03:20:00,L47379,L,298.4,308.6,1433.0,47.1,101.0,10.200000000000045,7067.986567972852,4757.1,1.2326640411846839,38.923207456641265,66.9,WATCH,0
201,2026-01-01 03:21:00,L47380,L,298.4,308.6,1609.0,35.0,103.0,10.200000000000045,5897.293009563639,3605.0,0.6459315767790667,21.26369994252625,81.9,NORMAL,0
202,2026-01-01 03:22:00,L47381,L,298.3,308.5,1575.0,41.2,105.0,10.199999999999989,6795.264909714723,4326.0,0.42477639160430997,22.73441155993865,80.7,NORMAL,0
203,2026-01-01 03:23:00,M15062,M,298.4,308.5,1636.0,35.7,107.0,10.100000000000023,6116.178241714753,3819.9,0.6914050239837789,20.00237567324897,83.0,NORMAL,0
204,2026-01-01 03:24:00,L47383,L,298.4,308.5,1490.0,37.9,110.0,10.100000000000023,5913.6292913623065,4169.0,0.633667997286828,21.959536957336965,81.3,NORMAL,0
205,2026-01-01 03:25:00,L47384,L,298.4,308.5,1741.0,32.8,112.0,10.100000000000023,5980.000672157147,3673.5999999999995,0.25198055949473414,32.79570287750388,72.1,WATCH,0
206,2026-01-01 03:26:00,M15065,M,298.5,308.6,1344.0,53.0,114.0,10.100000000000023,7459.397596683605,6042.0,0.657275586995643,37.537405740919255,68.1,WATCH,0
207,2026-01-01 03:27:00,L47386,L,298.5,308.7,1609.0,35.3,117.0,10.199999999999989,5947.841235359898,4130.099999999999,0.9830761251712672,26.62376766744952,77.4,NORMAL,0
208,2026-01-01 03:28:00,M15067,M,298.4,308.7,1421.0,60.7,119.0,10.300000000000011,9032.571061919718,7223.3,98.56619127481314,62.891830409675265,1.4,CRITICAL,1
209,2026-01-01 03:29:00,L47388,L,298.4,308.6,1591.0,36.7,122.0,10.200000000000045,6114.555085510398,4477.400000000001,1.2262495225021242,24.95208229469575,78.8,NORMAL,0
210,2026-01-01 03:30:00,L47389,L,298.4,308.6,1477.0,44.0,124.0,10.200000000000045,6805.527445716449,5456.0,1.7429492652255347,4.497830103303083,96.2,NORMAL,0
211,2026-01-01 03:31:00,L47390,L,298.4,308.7,1523.0,36.1,126.0,10.300000000000011,5757.523552405431,4548.6,1.742274626876044,7.575417826528586,93.6,NORMAL,0
212,2026-01-01 03:32:00,L47391,L,298.5,308.7,1575.0,33.9,128.0,10.199999999999989,5591.249525226434,4339.2,3.0291275373022057,3.723341644418274,96.8,NORMAL,0
213,2026-01-01 03:33:00,H29626,H,298.4,308.7,1344.0,52.9,130.0,10.300000000000011,7445.323261595522,6877.0,0.1653215662237144,13.09186422781293,88.9,NORMAL,0
214,2026-01-01 03:34:00,L47393,L,298.4,308.7,1386.0,44.9,135.0,10.300000000000011,6516.856968753595,6061.5,2.2091554456993334,4.606362987015166,96.1,NORMAL,0
215,2026-01-01 03:35:00,M15074,M,298.3,308.6,1589.0,37.1,137.0,10.300000000000011,6173.428531838672,5082.7,0.8362652254053521,2.897347738278789,97.5,NORMAL,0
216,2026-01-01 03:36:00,L47395,L,298.3,308.6,1548.0,40.3,140.0,10.300000000000011,6532.879091286903,5642.0,0.30956477622940876,3.1158510153500996,97.4,NORMAL,0
217,2026-01-01 03:37:00,L47396,L,298.3,308.6,1499.0,38.3,142.0,10.300000000000011,6012.13916500337,5438.599999999999,0.531975781719794,2.6615514475526605,97.7,NORMAL,0
218,2026-01-01 03:38:00,L47397,L,298.3,308.5,1664.0,31.6,144.0,10.199999999999989,5506.416051603998,4550.400000000001,0.26006769893029213,19.888060853049556,83.1,NORMAL,0
219,2026-01-01 03:39:00,L47398,L,298.3,308.6,1447.0,38.1,146.0,10.300000000000011,5773.2734035754265,5562.6,0.4489380739687286,3.066303367436351,97.4,NORMAL,0
220,2026-01-01 03:40:00,M15079,M,298.3,308.5,1434.0,46.2,148.0,10.199999999999989,6937.767552481556,6837.6,2.440463572123326,7.738893883743233,93.4,NORMAL,0
221,2026-01-01 03:41:00,L47400,L,298.3,308.5,1416.0,52.7,151.0,10.199999999999989,7814.523230245396,7957.700000000001,5.199687542167809,23.258500146284476,80.2,NORMAL,0
222,2026-01-01 03:42:00,H29635,H,298.4,308.5,1827.0,24.3,153.0,10.100000000000023,4649.148720267927,3717.9,0.2246710540498628,19.410384683609376,83.5,NORMAL,0
223,2026-01-01 03:43:00,L47402,L,298.4,308.6,1304.0,45.0,158.0,10.200000000000045,6144.955230421636,7110.0,0.10214546007233513,18.770004494953383,84.0,NORMAL,0
224,2026-01-01 03:44:00,L47403,L,298.4,308.6,1569.0,34.4,160.0,10.200000000000045,5652.102174926468,5504.0,0.9677551878858763,1.3544656262688763,98.8,NORMAL,0
225,2026-01-01 03:45:00,L47404,L,298.3,308.6,1584.0,29.3,162.0,10.300000000000011,4860.169498809553,4746.6,1.85409664248531,16.03456389426386,86.4,NORMAL,0
226,2026-01-01 03:46:00,L47405,L,298.3,308.5,1362.0,53.8,164.0,10.199999999999989,7673.40288824614,8823.199999999999,0.4389780306948277,19.979030401632393,83.0,NORMAL,0
227,2026-01-01 03:47:00,L47406,L,298.3,308.4,1329.0,49.2,166.0,10.099999999999966,6847.28968405817,8167.200000000001,0.0691000395478857,29.195007451482486,75.2,NORMAL,0
228,2026-01-01 03:48:00,L47407,L,298.3,308.5,1539.0,36.1,168.0,10.199999999999989,5818.009682962546,6064.8,0.578554663103802,1.6517945686058466,98.6,NORMAL,0
229,2026-01-01 03:49:00,M15088,M,298.3,308.5,1629.0,37.1,170.0,10.199999999999989,6328.832648436246,6307.0,0.45165679121403673,4.571250297024552,96.1,NORMAL,0
230,2026-01-01 03:50:00,L47409,L,298.3,308.5,1538.0,32.2,173.0,10.199999999999989,5186.099264643983,5570.6,0.3558016693464426,7.09421207051187,94.0,NORMAL,0
231,2026-01-01 03:51:00,L47410,L,298.3,308.6,1570.0,34.8,175.0,10.300000000000011,5721.468540717731,6089.999999999999,0.38850702707710816,6.18635453621217,94.7,NORMAL,0
232,2026-01-01 03:52:00,L47411,L,298.3,308.4,1408.0,43.1,177.0,10.099999999999966,6354.897395485528,7628.7,0.9353142088242979,7.634649768394275,93.5,NORMAL,0
233,2026-01-01 03:53:00,L47412,L,298.2,308.4,1424.0,47.6,179.0,10.199999999999989,7098.156329422827,8520.4,1.7047083995483086,13.066045811143917,88.9,NORMAL,0
234,2026-01-01 03:54:00,L47413,L,298.2,308.4,1512.0,34.9,181.0,10.199999999999989,5525.935813958303,6316.9,1.1493558985090833,1.1873200576425813,98.9,NORMAL,0
235,2026-01-01 03:55:00,L47414,L,298.2,308.4,1478.0,42.9,183.0,10.199999999999989,6639.881737068171,7850.7,1.1560244282018526,5.546164489677692,95.3,NORMAL,0
236,2026-01-01 03:56:00,M15095,M,298.1,308.3,1680.0,33.7,185.0,10.199999999999989,5928.8136558546585,6234.500000000001,0.42034804735750003,19.097104205982557,83.8,NORMAL,0
237,2026-01-01 03:57:00,L47416,L,298.1,308.3,1495.0,38.7,188.0,10.199999999999989,6058.718512080595,7275.6,2.0699002531107102,11.605415298974433,90.1,NORMAL,0
238,2026-01-01 03:58:00,M15097,M,298.0,308.1,1552.0,36.6,190.0,10.100000000000023,5948.417194013057,6954.0,1.2894492980184904,29.004569825406527,75.3,NORMAL,0
239,2026-01-01 03:59:00,L47418,L,297.9,308.1,1393.0,50.3,193.0,10.200000000000045,7337.493329748809,9707.9,2.4466635736070077,47.34881820351685,59.8,WATCH,0
240,2026-01-01 04:00:00,L47419,L,298.0,308.2,1611.0,30.6,195.0,10.199999999999989,5162.32788023182,5967.0,4.074562921892501,30.500305234128877,74.1,WATCH,0
241,2026-01-01 04:01:00,M15100,M,298.0,308.1,1339.0,51.6,197.0,10.100000000000023,7235.339208629582,10165.2,0.7068557900273443,49.35986977242335,58.0,WATCH,0
242,2026-01-01 04:02:00,L47421,L,298.0,308.1,1777.0,24.3,200.0,10.100000000000023,4521.91421779754,4860.0,1.3918477297835166,56.29479169051782,52.1,WATCH,0
243,2026-01-01 04:03:00,L47422,L,298.0,308.2,1348.0,58.8,202.0,10.199999999999989,8300.33911819652,11877.599999999999,99.28189884667394,62.921861805024825,0.7,CRITICAL,1
244,2026-01-01 04:04:00,L47423,L,298.0,308.2,1442.0,44.1,204.0,10.199999999999989,6659.359611520428,8996.4,26.659670157824518,23.156232141239197,73.3,WATCH,0
245,2026-01-01 04:05:00,M15104,M,298.0,308.2,1395.0,49.1,206.0,10.199999999999989,7172.727267043536,10114.6,15.098656993462258,33.44360053930217,71.6,WATCH,0
246,2026-01-01 04:06:00,M15105,M,297.9,308.1,1627.0,31.4,209.0,10.200000000000045,5349.901905602154,6562.599999999999,5.872416269896457,18.53727584588461,84.2,NORMAL,0
247,2026-01-01 04:07:00,L47426,L,297.9,308.1,1585.0,33.5,212.0,10.200000000000045,5560.3571974661345,7102.0,11.818483150454087,14.87918757965791,87.4,NORMAL,0
248,2026-01-01 04:08:00,L47427,L,298.0,308.2,1469.0,45.5,214.0,10.199999999999989,6999.4160723205,9737.0,16.188685427328007,27.021128705270463,77.0,NORMAL,0
249,2026-01-01 04:09:00,L47428,L,298.0,308.3,1362.0,56.8,216.0,10.300000000000011,8101.2878076650695,12268.8,99.41225952679585,44.12416123873783,0.6,CRITICAL,1
250,2026-01-01 04:10:00,L47429,L,298.0,308.3,1405.0,56.2,218.0,10.300000000000011,8268.776584003457,12251.6,98.22475963062534,51.87714349291599,1.8,CRITICAL,1
251,2026-01-01 04:11:00,L47430,L,298.0,308.3,1662.0,32.7,0.0,10.300000000000011,5691.246419390198,0.0,0.20665254054320037,38.450830664462714,67.3,WATCH,0
252,2026-01-01 04:12:00,M15111,M,298.0,308.2,1466.0,42.6,2.0,10.199999999999989,6539.916258830944,85.2,0.22596275173392813,21.996560495349122,81.3,NORMAL,0
253,2026-01-01 04:13:00,L47432,L,298.0,308.2,1620.0,35.8,5.0,10.199999999999989,6073.326917919787,179.0,0.269327395617443,21.537658234761174,81.7,NORMAL,0
254,2026-01-01 04:14:00,L47433,L,298.0,308.2,1357.0,48.2,7.0,10.199999999999989,6849.446911013634,337.40000000000003,0.09482338778931979,30.20381698033649,74.3,WATCH,0
255,2026-01-01 04:15:00,L47434,L,298.0,308.2,1514.0,37.9,9.0,10.199999999999989,6008.8823806191485,341.09999999999997,0.08171295448117205,25.014702715306363,78.7,NORMAL,0
256,2026-01-01 04:16:00,L47435,L,298.0,308.2,1489.0,40.4,11.0,10.199999999999989,6299.479701076205,444.4,0.12108077384715607,18.538232051081955,84.2,NORMAL,0
257,2026-01-01 04:17:00,L47436,L,298.1,308.3,1331.0,63.0,13.0,10.199999999999989,8781.065626048829,819.0,1.2756602590093573,69.02164149001726,41.3,WARNING,0
258,2026-01-01 04:18:00,L47437,L,298.0,308.0,1615.0,29.5,15.0,10.0,4989.110933288391,442.5,0.2934973577963981,36.77024783255709,68.7,WATCH,0
259,2026-01-01 04:19:00,L47438,L,298.1,308.2,1482.0,37.9,17.0,10.099999999999966,5881.878261610027,644.3,0.2760291413108243,20.06113864137185,82.9,NORMAL,0
260,2026-01-01 04:20:00,M15119,M,298.1,308.2,1420.0,63.9,19.0,10.099999999999966,9502.061140047686,1214.1,98.87816941745633,63.297068519446164,1.1,CRITICAL,1
261,2026-01-01 04:21:00,M15120,M,298.2,308.3,1522.0,49.1,22.0,10.100000000000023,7825.728244043198,1080.2,2.8645765107830696,32.00638054935438,72.8,WATCH,0
262,2026-01-01 04:22:00,L47441,L,298.1,308.2,1654.0,32.1,25.0,10.099999999999966,5559.927846470144,802.5,0.09582952464344464,46.85158068960108,60.2,WATCH,0
263,2026-01-01 04:23:00,M15122,M,298.1,308.2,1736.0,26.8,27.0,10.099999999999966,4872.065662991146,723.6,0.23203373201246355,35.601911869178785,69.7,WATCH,0
264,2026-01-01 04:24:00,M15123,M,298.0,308.1,1587.0,32.3,30.0,10.100000000000023,5367.945119409271,968.9999999999999,0.2939793634148005,22.850394266774625,80.6,NORMAL,0
265,2026-01-01 04:25:00,L47444,L,298.1,308.2,1390.0,47.5,33.0,10.099999999999966,6914.1218317755365,1567.5,1.1841802810103088,15.781919897815266,86.6,NORMAL,0
266,2026-01-01 04:26:00,L47445,L,298.0,308.1,1454.0,37.1,35.0,10.100000000000023,5648.939638321855,1298.5,0.24866105430156588,17.906460041533002,84.8,NORMAL,0
267,2026-01-01 04:27:00,H29680,H,298.0,308.1,1440.0,43.7,37.0,10.100000000000023,6589.80475016995,1616.9,0.3557367835533165,8.485152122155178,92.8,NORMAL,0
268,2026-01-01 04:28:00,L47447,L,297.9,308.0,1954.0,21.1,42.0,10.100000000000023,4317.532671730501,886.2,0.35109283180487355,50.6914722106722,56.9,WATCH,0
269,2026-01-01 04:29:00,H29682,H,297.9,308.0,1800.0,24.8,44.0,10.100000000000023,4674.689868541612,1091.2,0.41326041349165604,35.20259061482945,70.1,WATCH,0
270,2026-01-01 04:30:00,L47449,L,298.0,308.0,1524.0,37.0,49.0,10.0,5904.937551687375,1813.0,0.3109199128749508,17.97410923807216,84.7,NORMAL,0
271,2026-01-01 04:31:00,H29684,H,298.0,308.0,1520.0,39.6,51.0,10.0,6303.2915001625615,2019.6000000000001,0.3337130646137416,11.604823838826418,90.1,NORMAL,0
272,2026-01-01 04:32:00,M15131,M,298.1,308.1,1452.0,40.8,56.0,10.0,6203.765844896836,2284.7999999999997,0.6789702955788273,7.075143773399706,94.0,NORMAL,0
273,2026-01-01 04:33:00,L47452,L,298.1,308.1,1484.0,40.4,59.0,10.0,6278.326310542034,2383.6,0.2539735277431344,9.945758943559547,91.5,NORMAL,0
274,2026-01-01 04:34:00,L47453,L,298.1,308.0,1426.0,46.0,61.0,9.899999999999977,6869.197056829202,2806.0,2.016744709318953,8.729418817157761,92.6,NORMAL,0
275,2026-01-01 04:35:00,L47454,L,298.1,308.0,1652.0,28.5,63.0,9.899999999999977,4930.415510543821,1795.5,0.4822026608078843,21.48989012891914,81.7,NORMAL,0
276,2026-01-01 04:36:00,L47455,L,298.0,308.0,1401.0,54.7,65.0,10.0,8025.16701766859,3555.5,1.6377604144938422,23.615382451197366,79.9,NORMAL,0
277,2026-01-01 04:37:00,M15136,M,298.0,307.9,1750.0,26.6,67.0,9.899999999999977,4874.704600820162,1782.2,0.2768149323563605,34.032282735818534,71.1,WATCH,0
278,2026-01-01 04:38:00,H29691,H,298.0,308.0,1479.0,50.7,70.0,10.0,7852.442253574225,3549.0,0.46388092360650857,15.425880154576548,86.9,NORMAL,0
279,2026-01-01 04:39:00,M15138,M,298.0,308.0,1620.0,29.4,75.0,10.0,4987.5924968391555,2205.0,0.5703771662935457,13.968740462507107,88.1,NORMAL,0
280,2026-01-01 04:40:00,L47459,L,298.0,308.1,1819.0,23.4,78.0,10.100000000000023,4457.354488766269,1825.1999999999998,0.5163755060089067,43.59102033420651,62.9,WATCH,0
281,2026-01-01 04:41:00,M15140,M,298.1,308.1,1456.0,43.7,80.0,10.0,6663.024802949617,3496.0,0.2403409479903458,22.73419977492367,80.7,NORMAL,0
282,2026-01-01 04:42:00,L47461,L,298.1,308.0,1626.0,36.5,83.0,9.899999999999977,6215.012746596688,3029.5,0.2262570641033739,28.41216625304791,75.8,NORMAL,0
283,2026-01-01 04:43:00,M15142,M,298.1,308.1,1390.0,49.8,85.0,10.0,7248.910888893088,4233.0,3.564142400736809,20.569246453224427,82.5,NORMAL,0
284,2026-01-01 04:44:00,L47463,L,298.2,308.2,1469.0,43.0,88.0,10.0,6614.832771643549,3784.0,0.5689402435407195,9.15659759417298,92.2,NORMAL,0
285,2026-01-01 04:45:00,L47464,L,298.2,308.3,2051.0,19.2,90.0,10.100000000000023,4123.780180808106,1728.0,0.4170501720032787,46.468246883417116,60.5,WATCH,0
286,2026-01-01 04:46:00,L47465,L,298.2,308.3,1568.0,36.0,92.0,10.100000000000023,5911.2207369945545,3312.0,0.6929938885178254,10.200298633478035,91.3,NORMAL,0
